playerID,allStarCount,awardsCount,totalGames,totalHomeRuns,totalHits,totalPitchingStrikeOuts,totalPitchWins,totalFielderPutouts,eligible,class
roachro01,0,0,177,3,151,NULL,NULL,358,0,False
roberda01,0,1,805,47,812,NULL,NULL,1260,1,True
ricebo01,0,0,19,0,8,NULL,NULL,17,0,False
riceha01,0,0,1034,48,1118,NULL,NULL,2261,1,False
richano01,0,0,168,0,117,NULL,NULL,185,1,False
richbla01,0,0,698,13,806,NULL,NULL,1455,1,False
riconha01,0,0,243,4,189,NULL,NULL,342,0,False
riddljo02,0,0,98,0,51,NULL,NULL,230,1,False
rigneto01,0,0,694,13,669,NULL,NULL,1163,0,False
rileyji02,0,0,6,0,0,NULL,NULL,19,0,False
roberge01,0,0,656,20,615,NULL,NULL,670,1,False
ricele01,0,0,42,0,23,NULL,NULL,119,0,False
richake01,0,0,12,0,4,NULL,NULL,34,0,False
richapa01,0,3,523,15,321,NULL,NULL,2103,1,True
richmdo01,0,0,56,2,32,NULL,NULL,40,1,False
rickema01,0,0,402,19,284,NULL,NULL,727,0,False
riebeha01,0,0,61,0,29,NULL,NULL,155,0,False
riggsle01,1,0,760,28,650,NULL,NULL,622,1,False
rikarcu01,0,0,153,4,107,NULL,NULL,218,0,False
rileyle01,0,0,4,0,1,NULL,NULL,2,0,False
ripplji01,0,0,554,28,510,NULL,NULL,856,0,False
rizzojo01,0,0,557,61,497,NULL,NULL,999,0,False
rizzuph01,5,10,1661,38,1588,NULL,NULL,3220,1,True
robelto01,0,0,16,0,7,NULL,NULL,15,0,False
ricede01,1,0,1309,79,908,NULL,NULL,5353,1,True
riceha02,0,0,424,19,307,NULL,NULL,585,0,False
richabo01,8,13,1412,34,1432,NULL,NULL,3159,1,True
richafr01,0,0,10,0,8,NULL,NULL,62,0,False
richtal01,0,0,6,0,1,NULL,NULL,9,0,False
rignebi01,1,0,655,41,510,NULL,NULL,950,0,True
rinkebo01,0,0,3,0,1,NULL,NULL,0,0,False
riverji01,0,0,1171,83,911,NULL,NULL,2298,0,False
roachme01,0,0,227,7,119,NULL,NULL,279,0,False
robercu01,0,0,171,1,128,NULL,NULL,403,0,False
roberdo01,0,0,14,0,0,NULL,NULL,1,0,False
roberji02,0,0,69,0,29,NULL,NULL,215,0,False
richale01,0,0,239,2,103,NULL,NULL,220,0,False
rickeda01,0,0,130,1,53,NULL,NULL,236,0,False
ricofr01,0,0,12,0,6,NULL,NULL,27,0,False
riosju01,0,0,87,1,44,NULL,NULL,103,0,False
rivermi01,1,1,1468,61,1660,NULL,NULL,3150,1,True
roarkmi01,0,0,194,6,113,NULL,NULL,863,0,False
roberbo01,0,0,829,115,578,NULL,NULL,4964,1,False
roberda02,0,0,9,0,2,NULL,NULL,8,0,False
roberda03,0,0,91,2,38,NULL,NULL,338,0,False
riceji01,8,10,2089,382,2452,NULL,NULL,3103,1,True
richage01,0,0,1026,26,1028,NULL,NULL,2207,0,False
richami01,0,0,185,4,131,NULL,NULL,346,0,False
ripkeca01,19,29,3001,431,3184,NULL,NULL,4112,1,True
riverbo01,0,0,335,10,220,NULL,NULL,490,0,False
riverge01,0,0,120,2,72,NULL,NULL,64,0,False
roberan01,0,0,254,5,182,NULL,NULL,356,0,False
roberda06,0,0,709,49,483,NULL,NULL,1046,1,False
richaje01,0,0,74,2,27,NULL,NULL,62,0,False
richiro01,0,0,19,1,13,NULL,NULL,21,0,False
riesgni01,0,0,4,0,1,NULL,NULL,0,0,False
rileser01,0,0,919,48,637,NULL,NULL,843,0,False
ripkebi01,0,0,912,20,674,NULL,NULL,1670,1,False
riverlu01,0,0,781,28,516,NULL,NULL,988,1,False
roberbi01,1,0,1202,30,1220,NULL,NULL,1827,1,False
roberke01,0,0,165,20,61,NULL,NULL,104,0,False
richach01,0,0,280,34,229,NULL,NULL,937,0,False
riggsad01,0,0,61,3,33,NULL,NULL,118,0,False
riosar01,0,0,419,36,275,NULL,NULL,558,0,False
rivaslu01,0,0,648,34,541,NULL,NULL,973,0,False
riverju01,0,0,1058,132,950,NULL,NULL,2061,1,False
rivermi02,0,0,189,13,131,NULL,NULL,1087,1,False
riverru01,0,0,662,64,343,NULL,NULL,1191,0,False
roberbr01,2,1,1418,97,1527,NULL,NULL,2268,1,True
roberda07,0,0,832,23,721,NULL,NULL,1540,0,False
richada02,0,0,79,6,53,NULL,NULL,117,0,False
riggash01,0,0,64,7,38,NULL,NULL,384,0,False
riosal01,2,0,1691,169,1778,NULL,NULL,3503,1,False
riverca01,0,0,85,3,24,NULL,NULL,264,0,False
riverre01,0,0,542,43,330,NULL,NULL,3734,0,False
roberch02,0,0,85,0,16,NULL,NULL,37,0,False
richaan01,0,0,22,0,7,NULL,NULL,8,0,False
richake02,0,0,4,0,3,NULL,NULL,13,0,False
riverca02,0,0,4,1,4,NULL,NULL,1,0,False
riverya01,0,0,192,1,50,NULL,NULL,133,0,False
roberda09,0,0,148,1,92,NULL,NULL,194,0,False
rickajo01,0,0,347,20,222,NULL,NULL,490,0,False
riddljt01,0,0,252,19,166,NULL,NULL,291,0,False
rileyau01,3,3,609,134,633,NULL,NULL,503,0,False
riosed01,0,0,130,21,59,NULL,NULL,158,0,False
rivasal01,0,0,167,7,98,NULL,NULL,902,0,False
rivaswe01,0,0,24,2,15,NULL,NULL,152,0,False
riverem01,0,0,217,17,167,NULL,NULL,195,0,False
riverse01,0,0,34,0,11,NULL,NULL,165,0,False
rivertj01,0,0,106,8,97,NULL,NULL,200,0,False
roberkr01,0,0,2,0,0,NULL,NULL,0,0,False
robinch01,0,0,31,0,29,NULL,NULL,145,0,False
robinfr01,0,0,3,0,3,NULL,NULL,2,0,False
robinva01,0,0,7,0,6,NULL,NULL,5,0,False
robinwi01,0,0,1371,18,1388,NULL,NULL,5408,1,True
rocapad01,0,0,16,0,12,NULL,NULL,36,0,False
rogerfr01,0,0,47,1,60,NULL,NULL,132,0,False
rollibi01,0,0,1,0,0,NULL,NULL,6,0,False
routcph01,0,0,1,0,1,NULL,NULL,3,0,False
roweja01,0,0,1044,28,1256,NULL,NULL,2380,1,False
rowened01,0,0,136,1,130,NULL,NULL,554,0,False
roxbuji01,0,0,4,0,3,NULL,NULL,18,0,False
ruddejo01,0,0,1,0,1,NULL,NULL,0,0,False
ryanja01,0,0,616,4,476,NULL,NULL,2515,1,False
ryanjo03,0,0,9,0,5,NULL,NULL,11,0,False
ryderto01,0,0,8,0,7,NULL,NULL,10,0,False
sagerpo01,0,0,8,0,11,NULL,NULL,9,0,False
salesed01,0,0,51,1,43,NULL,NULL,85,0,False
santred01,0,0,6,0,4,NULL,NULL,14,0,False
sauteal01,0,0,14,0,4,NULL,NULL,17,0,False
sayji01,0,0,57,1,57,NULL,NULL,63,0,False
saylo01,0,0,298,5,287,NULL,NULL,369,1,False
scanlmo01,0,0,3,0,0,NULL,NULL,28,0,False
scanlpa01,0,0,6,0,7,NULL,NULL,6,0,False
schafha01,0,0,367,4,449,NULL,NULL,617,0,False
scharni01,0,0,13,1,10,NULL,NULL,19,0,False
schefte01,0,0,146,3,128,NULL,NULL,246,0,False
schelal01,0,0,15,0,6,NULL,NULL,36,0,False
scherha01,0,0,1,0,1,NULL,NULL,2,0,False
schomot01,0,0,214,7,220,NULL,NULL,2069,0,False
schripo01,0,0,803,16,721,NULL,NULL,3048,1,False
schwabi01,0,0,31,1,26,NULL,NULL,169,0,False
scott01,0,0,13,1,12,NULL,NULL,9,0,False
senseco01,0,0,51,0,70,NULL,NULL,94,0,False
sewarge01,0,0,64,0,55,NULL,NULL,136,0,False
sextoto01,0,0,12,0,11,NULL,NULL,8,0,False
shaff01,0,0,1,0,0,NULL,NULL,1,0,False
shafff01,0,0,6,0,3,NULL,NULL,8,0,False
shaffor01,0,0,871,11,1000,NULL,NULL,1381,1,False
shaffta01,0,0,129,0,92,NULL,NULL,301,0,False
shandji01,0,0,2,0,1,NULL,NULL,3,0,False
shannda01,0,0,242,8,225,NULL,NULL,560,0,False
sheppjo01,0,0,3,0,0,NULL,NULL,5,0,False
sheri01,0,0,1,0,0,NULL,NULL,0,0,False
shetzjo01,0,0,73,0,60,NULL,NULL,154,0,False
shindbi01,0,0,1424,31,1564,NULL,NULL,2114,1,False
shinnti01,0,0,259,2,222,NULL,NULL,530,0,False
shoupjo01,0,0,14,0,7,NULL,NULL,22,0,False
shugafr01,0,0,745,22,804,NULL,NULL,1605,1,False
siefkfr01,0,0,16,0,8,NULL,NULL,16,0,False
siegejo01,0,0,8,0,7,NULL,NULL,8,0,False
siffefr01,0,0,10,0,4,NULL,NULL,31,0,False
silched01,0,0,14,0,13,NULL,NULL,19,0,False
simmojo01,0,0,58,0,60,NULL,NULL,229,0,False
simonha01,0,0,130,2,144,NULL,NULL,241,0,False
simpsma01,0,0,4,0,2,NULL,NULL,7,0,False
sixsmed01,0,0,1,0,0,NULL,NULL,1,0,False
skinnal01,0,0,2,0,2,NULL,NULL,2,0,False
sladear01,0,0,2,0,0,NULL,NULL,1,0,False
slattmi01,0,0,374,8,372,NULL,NULL,729,0,False
robinja01,0,0,4,0,0,NULL,NULL,13,0,False
robinra01,0,0,206,1,156,NULL,NULL,337,0,False
rockeik01,0,0,123,0,91,NULL,NULL,277,0,False
rogerem01,0,0,35,0,19,NULL,NULL,190,0,False
rogerji01,0,0,152,3,140,NULL,NULL,775,0,False
rohege01,0,0,269,3,197,NULL,NULL,367,0,False
rooksge01,0,0,5,0,2,NULL,NULL,11,0,False
rossmcl01,0,0,512,3,523,NULL,NULL,4986,0,False
rothebo01,0,0,10,0,2,NULL,NULL,11,0,False
rothfja01,0,0,35,2,36,NULL,NULL,231,0,False
rothfr01,0,0,285,1,196,NULL,NULL,874,0,False
rothgcl01,0,0,6,0,2,NULL,NULL,4,0,False
rudoldu01,0,0,3,0,1,NULL,NULL,1,0,False
russepa01,0,0,3,0,1,NULL,NULL,5,0,False
ryanmi01,0,0,2,0,0,NULL,NULL,0,0,False
sageha01,0,0,81,2,41,NULL,NULL,336,0,False
samulik01,0,0,24,0,17,NULL,NULL,22,0,False
schialo01,0,0,2,0,0,NULL,NULL,0,0,False
schlala01,0,0,208,5,158,NULL,NULL,538,1,False
schlead01,0,0,640,6,455,NULL,NULL,2810,0,False
schmibo01,0,0,479,3,360,NULL,NULL,1827,0,False
schreos01,0,0,898,9,829,NULL,NULL,5270,1,True
schulfr01,0,4,1807,92,1766,NULL,NULL,2689,1,True
schulja01,0,0,2,0,0,NULL,NULL,3,0,False
schuljo02,0,0,1,0,0,NULL,NULL,1,0,False
schwabi02,0,0,24,0,13,NULL,NULL,244,0,False
schweal01,0,0,284,3,208,NULL,NULL,361,0,False
sebriji01,0,0,363,6,368,NULL,NULL,573,0,False
selbaki01,0,0,1614,44,1807,NULL,NULL,3482,1,False
sentepa01,0,0,66,1,44,NULL,NULL,72,0,False
seyboso01,0,0,997,51,1085,NULL,NULL,1797,0,False
shannfr01,0,0,32,1,19,NULL,NULL,69,0,False
shannow01,0,0,13,0,7,NULL,NULL,56,0,False
shannsp01,0,0,694,3,677,NULL,NULL,1303,0,False
shannwa01,0,0,1,0,0,NULL,NULL,0,0,False
sharpbu01,0,0,165,0,139,NULL,NULL,1232,0,False
shaugsh01,0,0,9,0,9,NULL,NULL,15,0,False
shawal01,0,0,182,1,92,NULL,NULL,658,0,False
shawal02,0,0,472,14,434,NULL,NULL,774,0,False
shayda01,0,0,231,2,186,NULL,NULL,403,0,False
sheage01,0,0,2,0,2,NULL,NULL,7,0,False
sheana01,0,0,3,0,1,NULL,NULL,13,0,False
sheanda01,0,0,632,6,495,NULL,NULL,1497,1,False
sheckji01,0,0,2121,56,2084,NULL,NULL,4242,1,True
sheehbi01,0,0,58,1,60,NULL,NULL,161,0,False
sheehto01,0,0,317,1,238,NULL,NULL,352,0,False
shipkbi01,0,0,187,1,110,NULL,NULL,180,0,False
siegljo01,0,0,39,1,25,NULL,NULL,69,0,False
slaglji01,0,0,1300,2,1343,NULL,NULL,2694,0,False
slattja01,0,0,103,0,61,NULL,NULL,392,0,False
robersk01,0,0,82,1,29,NULL,NULL,121,0,False
rochebe01,0,0,1,0,1,NULL,NULL,4,0,False
rocheja01,0,0,59,0,14,NULL,NULL,3,0,False
rodgebi01,0,0,103,0,65,NULL,NULL,130,0,False
rodrijo01,0,0,58,0,24,NULL,NULL,167,0,False
rogerja01,0,0,5,0,0,NULL,NULL,10,0,False
rollira01,0,0,6,0,3,NULL,NULL,9,0,False
rondehe01,0,0,101,1,56,NULL,NULL,239,0,False
roonefr01,0,0,12,1,7,NULL,NULL,98,0,False
rothbr01,0,0,811,30,804,NULL,NULL,1218,0,False
roushed01,0,14,1967,68,2376,NULL,NULL,4683,1,True
rowanda01,0,0,18,0,25,NULL,NULL,161,0,False
roweha01,0,0,17,0,5,NULL,NULL,5,0,False
ruelmu01,0,4,1467,4,1242,NULL,NULL,5368,1,True
rumlewi01,0,0,140,1,43,NULL,NULL,62,0,False
russeha01,0,0,134,0,58,NULL,NULL,265,0,False
rutheji01,0,0,1,0,1,NULL,NULL,1,0,False
ryanbu01,0,0,166,1,161,NULL,NULL,311,0,False
saiervi01,0,1,865,55,775,NULL,NULL,8392,0,False
savagji01,0,0,149,1,139,NULL,NULL,198,0,False
sawyeca01,0,0,27,0,14,NULL,NULL,53,0,False
schalbi01,0,0,76,1,29,NULL,NULL,74,0,False
schalra01,0,5,1763,11,1345,NULL,NULL,7168,1,True
schanbo01,0,0,82,0,35,NULL,NULL,212,1,False
schanwa01,0,3,1841,59,1506,NULL,NULL,5622,1,True
scheeal01,0,0,281,5,262,NULL,NULL,442,0,False
scheefr01,0,0,16,1,9,NULL,NULL,14,0,False
schicmo01,0,0,16,0,5,NULL,NULL,21,0,False
schmara01,0,0,317,3,284,NULL,NULL,2348,0,False
schmiwa01,0,2,766,3,619,NULL,NULL,2598,0,False
schreha01,0,0,36,0,18,NULL,NULL,29,1,False
schuljo03,0,0,703,15,558,NULL,NULL,898,1,False
schwepi01,0,0,12,0,5,NULL,NULL,31,0,False
schwiar01,0,0,1,0,1,NULL,NULL,0,0,False
scottev01,0,2,1655,20,1455,NULL,NULL,3353,1,True
scottji02,0,0,8,0,6,NULL,NULL,13,0,False
selleru01,0,0,12,0,5,NULL,NULL,12,0,False
severha01,0,0,1392,17,1245,NULL,NULL,4714,1,True
shafeti01,0,0,289,5,212,NULL,NULL,336,0,False
shankho01,0,0,1664,25,1440,NULL,NULL,3140,1,False
shanldo01,0,0,6,0,0,NULL,NULL,7,0,False
shannjo01,0,0,5,0,2,NULL,NULL,4,0,False
shannre01,0,0,311,0,277,NULL,NULL,570,1,False
sharmra01,0,0,13,0,11,NULL,NULL,15,0,False
shawbe01,0,0,23,0,7,NULL,NULL,67,0,False
shayma01,0,0,21,0,18,NULL,NULL,44,0,False
sheltsk01,0,0,10,0,1,NULL,NULL,20,0,False
sherire01,0,0,5,0,1,NULL,NULL,6,0,False
shielpe01,0,0,23,0,15,NULL,NULL,208,0,False
shortch01,0,0,528,3,370,NULL,NULL,617,0,False
shottbu01,0,0,1390,9,1338,NULL,NULL,2816,1,False
shovljo01,0,0,18,0,9,NULL,NULL,22,0,False
sickied01,0,0,204,0,135,NULL,NULL,336,1,False
siglipa01,0,0,23,0,9,NULL,NULL,29,0,False
simmoha01,0,0,305,2,234,NULL,NULL,725,0,False
simonmi01,0,0,378,1,241,NULL,NULL,1561,0,False
sinerho01,0,0,10,0,3,NULL,NULL,10,0,False
roettwa01,0,0,599,19,556,NULL,NULL,1081,0,False
roetzed01,0,0,16,0,11,NULL,NULL,64,0,False
rogelbi01,0,0,1484,42,1375,NULL,NULL,2611,1,False
rohwera01,0,0,83,3,48,NULL,NULL,70,0,False
rolfere01,4,7,1175,69,1394,NULL,NULL,1336,1,True
rollire01,0,0,185,0,89,NULL,NULL,168,0,False
rosenha01,0,0,9,0,0,NULL,NULL,2,0,False
rosenlo01,0,0,3,0,1,NULL,NULL,1,0,False
rosenma01,0,0,43,2,17,NULL,NULL,44,0,False
rosensi01,0,0,123,4,95,NULL,NULL,131,0,False
roserbu01,0,0,32,0,27,NULL,NULL,63,0,False
rowlach01,0,0,6,0,0,NULL,NULL,5,0,False
rublear01,0,0,75,0,30,NULL,NULL,86,0,False
ryanbl01,0,0,387,8,318,NULL,NULL,667,0,False
ryanja03,0,0,2,0,0,NULL,NULL,1,0,False
ryege01,0,0,17,0,7,NULL,NULL,17,0,False
sanbegu01,0,0,31,0,12,NULL,NULL,67,0,False
sandhe01,0,0,848,18,781,NULL,NULL,1873,0,False
sankebe01,0,0,72,0,36,NULL,NULL,93,0,False
sargejo01,0,0,67,2,45,NULL,NULL,112,0,False
saundru01,0,0,5,0,2,NULL,NULL,8,0,False
saxol01,0,0,17,0,3,NULL,NULL,6,0,False
scarrru01,0,0,285,3,296,NULL,NULL,581,0,False
scheehe01,0,0,120,6,73,NULL,NULL,218,0,False
schepjo01,0,0,14,0,10,NULL,NULL,18,0,False
schinbi01,0,0,1,0,0,NULL,NULL,3,0,False
schlidu01,0,0,146,4,141,NULL,NULL,1331,0,False
schubhe01,0,0,332,11,235,NULL,NULL,398,0,False
schulfr02,0,0,1179,47,1241,NULL,NULL,2939,1,False
schuljo04,0,0,192,14,98,NULL,NULL,356,0,False
schulwe02,0,0,429,27,417,NULL,NULL,824,0,False
scottpe01,0,0,211,8,158,NULL,NULL,372,0,False
seedsbo01,0,0,615,28,537,NULL,NULL,1270,1,False
selphca01,0,0,141,0,124,NULL,NULL,151,0,False
seweljo01,0,8,1903,49,2226,NULL,NULL,3273,1,True
sewellu01,1,0,1631,20,1393,NULL,NULL,5522,1,True
shanewa01,0,0,207,4,175,NULL,NULL,419,0,False
sheame01,0,0,439,5,263,NULL,NULL,1412,1,False
sheehja01,0,0,8,0,2,NULL,NULL,8,0,False
sheelea01,0,0,1235,48,1340,NULL,NULL,12067,1,False
shepara01,0,0,3,0,0,NULL,NULL,5,0,False
sherlmo01,0,0,92,0,97,NULL,NULL,639,0,False
shevlji01,0,0,54,0,19,NULL,NULL,187,0,False
shinagi01,0,0,35,0,13,NULL,NULL,28,0,False
shinnra01,0,0,163,7,110,NULL,NULL,253,0,False
shirear01,0,0,290,11,287,NULL,NULL,2286,0,False
shirlmu01,0,0,44,0,21,NULL,NULL,225,0,False
shiveiv01,0,0,21,2,13,NULL,NULL,29,0,False
siemeos01,0,0,47,1,29,NULL,NULL,116,0,False
sigaffr01,0,0,55,0,27,NULL,NULL,43,0,False
sigmatr01,0,0,62,6,42,NULL,NULL,56,0,False
silvada01,0,0,1,0,1,NULL,NULL,1,0,False
simmoal01,3,23,2215,307,2927,NULL,NULL,5000,1,True
simonme01,0,0,75,0,52,NULL,NULL,114,0,False
simonsy01,0,0,24,0,8,NULL,NULL,8,0,False
skiffbi01,0,0,22,0,14,NULL,NULL,54,0,False
skinnca01,0,0,34,0,9,NULL,NULL,9,0,False
sladego01,0,0,437,8,353,NULL,NULL,742,0,False
slaybsc01,0,0,2,0,0,NULL,NULL,4,0,False
roberre01,0,0,9,1,6,NULL,NULL,8,0,False
robersh01,0,0,597,26,346,NULL,NULL,696,1,False
robersk02,0,0,177,3,112,NULL,NULL,253,0,False
robinaa01,1,3,610,61,478,NULL,NULL,2259,0,False
robined01,4,0,1315,172,1146,NULL,NULL,9832,1,False
roccomi01,0,0,440,30,444,NULL,NULL,3883,0,False
rochelo01,0,0,5,0,3,NULL,NULL,12,0,False
rockle01,0,0,2,0,0,NULL,NULL,0,0,False
rodgebi02,0,0,3,0,2,NULL,NULL,0,0,False
rogerpa01,0,0,23,0,7,NULL,NULL,25,0,False
rojekst01,0,0,523,4,470,NULL,NULL,778,1,False
rosarbu01,5,0,988,18,836,NULL,NULL,3845,1,False
rosengo01,1,1,551,22,557,NULL,NULL,1210,0,False
rosenla01,0,0,578,22,390,NULL,NULL,924,0,False
rossch01,0,0,413,34,316,NULL,NULL,750,0,False
rossdo01,0,0,498,12,390,NULL,NULL,546,0,False
rothebo02,0,0,4,0,2,NULL,NULL,2,0,False
rowelba01,0,0,574,19,523,NULL,NULL,1041,0,False
rubelal01,0,0,253,8,186,NULL,NULL,286,0,False
ruckejo01,0,0,705,21,711,NULL,NULL,1422,0,False
rullojo01,0,0,51,0,32,NULL,NULL,105,0,False
russeji01,0,0,1035,67,959,NULL,NULL,2336,0,False
russeri01,0,0,425,29,344,NULL,NULL,2398,0,False
ruszkha01,0,0,40,3,20,NULL,NULL,82,0,False
ryanco01,1,0,1185,56,988,NULL,NULL,2639,1,False
saboal01,0,0,5,0,3,NULL,NULL,11,0,False
saltzja01,0,0,278,10,199,NULL,NULL,339,1,False
sandera01,0,2,630,42,597,NULL,NULL,5268,0,False
sandlmi01,0,0,195,2,107,NULL,NULL,592,1,False
sanfoja01,0,0,47,0,32,NULL,NULL,360,0,False
sauered01,0,0,189,5,117,NULL,NULL,250,0,False
sauerha01,2,3,1399,288,1278,NULL,NULL,2711,1,True
savagdo01,0,0,105,4,76,NULL,NULL,85,0,False
scalzsk01,0,0,11,0,6,NULL,NULL,10,0,False
scarsle01,0,0,265,6,255,NULL,NULL,1870,0,False
schalro01,0,0,282,2,259,NULL,NULL,750,1,False
scharar01,0,0,205,0,189,NULL,NULL,265,0,False
scharge01,0,0,388,2,316,NULL,NULL,852,0,False
schefbo01,0,0,517,20,357,NULL,NULL,1444,1,False
schemmi01,0,0,32,1,36,NULL,NULL,268,0,False
schluno01,0,0,118,0,55,NULL,NULL,310,0,False
schulha01,0,0,120,1,103,NULL,NULL,283,0,False
schulho01,0,0,470,24,383,NULL,NULL,3551,0,False
schuljo05,0,0,241,1,85,NULL,NULL,201,0,False
schulle01,0,0,124,0,108,NULL,NULL,169,0,False
schusbi01,0,0,123,1,61,NULL,NULL,148,0,False
scofflo01,0,0,4,0,3,NULL,NULL,7,0,False
scottle01,0,0,76,1,65,NULL,NULL,109,0,False
searske01,0,0,67,2,57,NULL,NULL,243,0,False
secorfr01,0,0,93,7,37,NULL,NULL,80,0,False
seerepa01,0,0,561,86,406,NULL,NULL,1016,0,False
selkige01,2,0,846,108,810,NULL,NULL,1559,0,True
seminan01,1,0,1304,164,953,NULL,NULL,5051,1,False
sepkote01,0,0,19,0,6,NULL,NULL,9,0,False
sessiwa01,0,0,20,1,2,NULL,NULL,3,0,False
sheehji01,0,0,1,0,0,NULL,NULL,5,0,False
sheerch01,0,0,39,0,19,NULL,NULL,22,0,False
shellhu01,0,0,7,0,2,NULL,NULL,5,0,False
shemost01,0,0,35,0,20,NULL,NULL,49,0,False
sherlvi01,0,0,9,0,12,NULL,NULL,23,0,False
shillji01,0,0,42,0,37,NULL,NULL,82,0,False
shokeed01,0,0,32,0,10,NULL,NULL,262,0,False
shortda01,0,0,7,0,1,NULL,NULL,4,0,False
shupevi01,0,0,78,0,76,NULL,NULL,650,0,False
siebedi01,1,0,1035,32,1104,NULL,NULL,8621,1,False
silbeed01,0,0,23,0,26,NULL,NULL,27,0,False
silveke01,0,0,102,5,44,NULL,NULL,201,1,False
singtfr01,0,0,181,7,140,NULL,NULL,265,0,False
sipekdi01,0,0,82,0,38,NULL,NULL,68,0,False
sistisi01,0,0,1016,27,732,NULL,NULL,1600,1,True
skafffr01,0,0,38,1,24,NULL,NULL,120,0,False
sketcbu01,0,0,13,0,7,NULL,NULL,19,0,False
slaugen01,10,12,2380,169,2383,NULL,NULL,3925,1,True
robinbr01,18,32,2896,268,2848,NULL,NULL,2712,1,True
robinea01,0,0,170,12,113,NULL,NULL,242,0,False
robinfl01,0,0,1011,67,929,NULL,NULL,1470,0,False
robinfr02,14,15,2808,586,2943,NULL,NULL,6346,1,True
robinja02,6,10,1382,137,1518,NULL,NULL,4007,0,True
rodgean01,0,0,854,45,628,NULL,NULL,1607,1,False
rodiner01,0,0,5,0,0,NULL,NULL,3,0,False
rodrihe01,0,0,124,1,108,NULL,NULL,145,0,False
roigto01,0,0,76,0,39,NULL,NULL,111,0,False
romanjo01,3,0,906,129,706,NULL,NULL,4435,0,False
rosebjo01,5,2,1585,104,1206,NULL,NULL,9332,1,False
roselbo01,0,0,68,2,25,NULL,NULL,129,0,False
rosenal01,4,5,1044,192,1063,NULL,NULL,1662,0,True
rossijo01,0,0,55,1,32,NULL,NULL,192,0,False
ruferru01,0,0,22,0,2,NULL,NULL,10,0,False
runnepe01,5,0,1799,49,1854,NULL,NULL,7353,1,True
rutnemi01,0,0,12,1,12,NULL,NULL,5,0,False
sackafr01,0,0,14,0,9,NULL,NULL,46,0,False
sadowed01,0,0,217,12,100,NULL,NULL,914,0,False
saffeto01,0,0,271,6,143,NULL,NULL,378,0,False
salkebi01,0,0,356,31,232,NULL,NULL,972,0,False
samcoed01,0,0,4,0,0,NULL,NULL,5,0,False
samforo01,0,0,158,5,73,NULL,NULL,186,0,False
saniced01,0,0,20,3,5,NULL,NULL,13,0,False
santoro01,9,11,2243,342,2254,NULL,NULL,2100,1,True
sarnibi01,0,0,390,22,311,NULL,NULL,1680,0,False
saucifr01,0,0,18,0,1,NULL,NULL,5,0,False
saverbo01,0,0,379,6,206,NULL,NULL,398,0,False
sawatca01,0,0,633,58,351,NULL,NULL,1960,1,False
scalaje01,0,0,80,1,43,NULL,NULL,131,0,False
schaijo01,0,0,114,6,75,NULL,NULL,108,0,False
schelda01,0,0,94,7,77,NULL,NULL,143,0,False
schenha01,0,0,208,2,133,NULL,NULL,279,0,False
scherbo01,0,0,1,0,0,NULL,NULL,0,0,False
schmibo02,1,0,454,39,317,NULL,NULL,2161,0,False
schoere01,10,2,2216,84,2449,NULL,NULL,5045,1,True
schofdi01,0,0,1322,21,699,NULL,NULL,1397,1,False
schooje01,0,0,50,1,9,NULL,NULL,37,0,False
schrapa01,0,0,2,0,0,NULL,NULL,0,0,False
schular01,0,0,164,6,111,NULL,NULL,535,0,False
schypje01,0,0,22,0,15,NULL,NULL,27,0,False
segrika01,0,0,20,0,4,NULL,NULL,16,0,False
senerso01,0,0,29,3,22,NULL,NULL,30,0,False
serenbi01,0,0,408,48,311,NULL,NULL,484,0,False
shannwa02,0,0,65,0,31,NULL,NULL,50,0,False
shantbi01,0,0,131,2,98,NULL,NULL,432,0,False
shearra01,0,0,2,0,1,NULL,NULL,0,0,False
sheelbu01,0,0,101,0,44,NULL,NULL,292,0,False
shepaja01,0,0,278,12,195,NULL,NULL,910,0,False
sherrno01,0,0,194,18,107,NULL,NULL,1025,0,False
shetrba01,0,0,60,1,23,NULL,NULL,50,0,False
shofnst01,0,0,5,0,2,NULL,NULL,3,0,False
shoopro01,0,0,3,0,1,NULL,NULL,8,0,False
shubage01,0,0,355,24,211,NULL,NULL,349,0,False
siebeno01,3,2,1406,132,1217,NULL,NULL,7706,1,False
sievero01,5,1,1887,318,1703,NULL,NULL,9064,1,True
silveal01,0,0,14,0,1,NULL,NULL,0,0,False
silvech01,0,0,227,1,136,NULL,NULL,699,0,False
simmojo02,0,0,62,0,20,NULL,NULL,34,0,False
simpsha01,1,0,888,73,752,NULL,NULL,2780,0,False
sisledi01,1,0,800,55,720,NULL,NULL,3820,0,False
skinnbo01,3,0,1381,103,1198,NULL,NULL,2863,1,False
skizalo01,0,0,239,30,196,NULL,NULL,306,0,False
skowrbi01,8,1,1658,211,1566,NULL,NULL,12052,1,False
robinbi02,0,0,1472,166,1127,NULL,NULL,3336,1,True
robinda01,0,0,22,2,12,NULL,NULL,22,0,False
roblera01,0,0,47,0,25,NULL,NULL,50,0,False
roblese01,0,0,16,0,2,NULL,NULL,43,0,False
rodgebu01,0,0,932,31,704,NULL,NULL,4750,0,False
rodriau01,0,1,2017,124,1570,NULL,NULL,1562,1,False
rodriel01,2,0,775,16,533,NULL,NULL,3713,0,False
